Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Stock
2012-12-20,ICICIBANK,EQ,1138.75,1144.8,1145.0,1130.1,1138.35,1139.65,1138.5,2327908,265032338595000.0,67629.0,1400709.0,0.6017,ICICIBANK
2012-12-21,ICICIBANK,EQ,1139.65,1133.9,1139.0,1117.2,1120.9,1123.9,1131.76,2180208,246746310520000.0,68125.0,1343390.0,0.6162,ICICIBANK
2012-12-24,ICICIBANK,EQ,1123.9,1129.7,1130.0,1114.2,1124.25,1121.5,1120.48,1398406,156689207430000.0,37296.0,644808.0,0.4611,ICICIBANK
2012-12-26,ICICIBANK,EQ,1121.5,1126.0,1150.0,1121.0,1149.2,1148.65,1141.1,1374123,156801502500000.0,39946.0,566666.0,0.4124,ICICIBANK
2012-12-27,ICICIBANK,EQ,1148.65,1152.25,1153.8,1132.5,1140.9,1136.45,1140.05,3067391,349696980240000.0,63733.0,1664181.0,0.5425,ICICIBANK
2012-12-28,ICICIBANK,EQ,1136.45,1142.6,1146.5,1129.8,1145.1,1141.55,1137.64,1363933,155166967865000.0,42461.0,812386.0,0.5956,ICICIBANK
2012-12-31,ICICIBANK,EQ,1141.55,1141.5,1143.9,1134.2,1138.0,1138.25,1138.5,1006091,114543016215000.02,22889.0,487229.0,0.4843,ICICIBANK
2013-01-01,ICICIBANK,EQ,1138.25,1146.4,1161.95,1143.1,1160.0,1158.45,1152.62,1314403,151500737970000.0,29673.0,565392.0,0.4302,ICICIBANK
2013-01-02,ICICIBANK,EQ,1158.45,1170.0,1177.0,1165.0,1174.15,1174.0,1171.65,1880945,220381586350000.0,50801.0,943183.0,0.5014000000000001,ICICIBANK
2013-01-03,ICICIBANK,EQ,1174.0,1177.05,1178.0,1165.3,1169.0,1172.05,1170.66,1642607,192293822860000.0,50248.0,1053394.0,0.6413,ICICIBANK
2013-01-04,ICICIBANK,EQ,1172.05,1172.9,1184.9,1165.05,1180.6,1182.4,1174.66,2320932,272629613245000.0,57403.0,1458191.0,0.6283,ICICIBANK
2013-01-07,ICICIBANK,EQ,1182.4,1188.0,1188.0,1177.0,1181.7,1182.15,1182.47,1760726,208200902730000.0,56122.0,1074254.0,0.6101,ICICIBANK
2013-01-08,ICICIBANK,EQ,1182.15,1179.15,1182.0,1170.25,1182.0,1179.55,1175.99,1570755,184719966370000.0,61786.0,970041.0,0.6176,ICICIBANK
2013-01-09,ICICIBANK,EQ,1179.55,1178.25,1187.9,1173.7,1181.15,1180.45,1181.27,3600021,425260374145000.0,68674.0,2594286.0,0.7206,ICICIBANK
2013-01-10,ICICIBANK,EQ,1180.45,1186.25,1188.0,1161.25,1178.5,1179.5,1172.55,2194319,257294406215000.0,64024.0,1113995.0,0.5077,ICICIBANK
2013-01-11,ICICIBANK,EQ,1179.5,1184.0,1184.4,1159.1,1160.0,1163.55,1167.71,1677704,195906954595000.0,48991.0,978284.0,0.5831000000000001,ICICIBANK
2013-01-14,ICICIBANK,EQ,1163.55,1165.0,1192.0,1165.0,1183.9,1185.15,1183.79,2708002,320569971195000.0,98934.0,1934951.0,0.7145,ICICIBANK
2013-01-15,ICICIBANK,EQ,1185.15,1183.2,1211.15,1174.1,1208.05,1204.35,1192.19,3272145,390101200650000.0,97649.0,1908483.0,0.5833,ICICIBANK
2013-01-16,ICICIBANK,EQ,1204.35,1204.35,1207.0,1176.4,1177.5,1179.85,1190.58,3287380,391387755330000.0,85830.0,2399345.0,0.7299,ICICIBANK
2013-01-17,ICICIBANK,EQ,1179.85,1177.25,1187.2,1158.2,1162.8,1162.5,1171.36,2475486,289969527460000.0,84677.0,1449571.0,0.5856,ICICIBANK
2013-01-18,ICICIBANK,EQ,1162.5,1165.5,1186.2,1165.5,1173.6,1176.2,1177.75,3387383,398949840505000.0,89839.0,2289854.0,0.6759999999999999,ICICIBANK
2013-01-21,ICICIBANK,EQ,1176.2,1180.0,1182.45,1165.0,1180.1,1177.55,1173.81,1674188,196517168340000.0,43989.0,957745.0,0.5721,ICICIBANK
2013-01-22,ICICIBANK,EQ,1177.55,1176.2,1194.85,1164.0,1167.0,1170.15,1183.88,1896923,224572378160000.0,50751.0,994171.0,0.5241,ICICIBANK
2013-01-23,ICICIBANK,EQ,1170.15,1175.0,1192.0,1161.6,1191.2,1181.0,1171.54,1424045,166832916595000.0,36688.0,639148.0,0.4488,ICICIBANK
2013-01-24,ICICIBANK,EQ,1181.0,1179.85,1186.65,1157.6,1161.95,1164.5,1171.84,2342676,274523044590000.0,74996.0,1349893.0,0.5761999999999999,ICICIBANK
2013-01-25,ICICIBANK,EQ,1164.5,1170.2,1180.0,1163.6,1174.85,1172.95,1173.88,1521748,178635358095000.0,44946.0,778961.0,0.5119,ICICIBANK
2013-01-28,ICICIBANK,EQ,1172.95,1173.6,1194.4,1172.15,1193.0,1190.25,1182.56,2868248,339186789950000.0,59788.0,1823750.0,0.6358,ICICIBANK
2013-01-29,ICICIBANK,EQ,1190.25,1195.85,1228.0,1182.0,1201.0,1201.2,1206.49,5032099,607118003050000.0,117045.0,2201863.0,0.4376,ICICIBANK
2013-01-30,ICICIBANK,EQ,1201.2,1205.0,1222.55,1203.85,1206.1,1212.7,1214.59,3078094,373860749065000.0,67629.0,1756145.0,0.5705,ICICIBANK
2013-01-31,ICICIBANK,EQ,1212.7,1207.0,1232.0,1186.3,1189.35,1191.15,1205.6,7006293,844678770695000.0,191662.0,2391532.0,0.3413,ICICIBANK
2013-02-01,ICICIBANK,EQ,1191.15,1194.0,1203.3,1167.65,1170.35,1171.15,1184.38,2515101,297883779975000.0,82923.0,1124819.0,0.4472,ICICIBANK
2013-02-04,ICICIBANK,EQ,1171.15,1184.0,1202.8,1178.0,1179.0,1181.75,1191.17,3922741,467263485695000.0,104453.0,2536633.0,0.6466,ICICIBANK
2013-02-05,ICICIBANK,EQ,1181.75,1166.0,1179.3,1162.05,1165.7,1166.05,1170.02,2256104,263968859110000.0,66467.0,1318721.0,0.5845,ICICIBANK
2013-02-06,ICICIBANK,EQ,1166.05,1173.0,1173.0,1150.8,1153.7,1155.25,1160.61,1919756,222808871920000.0,69377.0,991035.0,0.5162,ICICIBANK
2013-02-07,ICICIBANK,EQ,1155.25,1152.35,1166.95,1136.55,1145.7,1144.85,1150.72,2913000,335204527480000.0,69530.0,1581139.0,0.5428000000000001,ICICIBANK
2013-02-08,ICICIBANK,EQ,1144.85,1146.05,1149.75,1124.8,1129.85,1130.15,1137.2,2375279,270117597220000.0,89332.0,1357105.0,0.5713,ICICIBANK
2013-02-11,ICICIBANK,EQ,1130.15,1132.3,1134.35,1117.05,1123.55,1122.7,1123.02,2349300,263832039130000.03,57950.0,1488787.0,0.6337,ICICIBANK
2013-02-12,ICICIBANK,EQ,1122.7,1121.5,1134.0,1114.1,1131.0,1128.85,1126.59,2680170,301945598285000.0,92313.0,1412483.0,0.527,ICICIBANK
2013-02-13,ICICIBANK,EQ,1128.85,1137.0,1146.4,1131.4,1143.25,1142.6,1142.06,3396769,387932374110000.0,70473.0,2436716.0,0.7173999999999999,ICICIBANK
2013-02-14,ICICIBANK,EQ,1142.6,1148.0,1149.8,1120.6,1126.0,1126.2,1135.18,2134932,242352257110000.0,50506.0,1154220.0,0.5406000000000001,ICICIBANK
2013-02-15,ICICIBANK,EQ,1126.2,1126.0,1131.0,1111.1,1119.15,1121.85,1121.13,1850774,207495962935000.0,69405.0,1013488.0,0.5476,ICICIBANK
2013-02-18,ICICIBANK,EQ,1121.85,1124.4,1130.0,1119.5,1122.6,1122.0,1124.28,1534226,172490431425000.0,68214.0,974145.0,0.6349,ICICIBANK
2013-02-19,ICICIBANK,EQ,1122.0,1123.25,1134.0,1114.6,1131.4,1131.4,1123.63,1754504,197140754485000.0,54705.0,1060409.0,0.6043999999999999,ICICIBANK
2013-02-20,ICICIBANK,EQ,1131.4,1136.0,1137.85,1118.7,1119.8,1121.55,1125.05,1531644,172318126355000.0,48618.0,948142.0,0.619,ICICIBANK
2013-02-21,ICICIBANK,EQ,1121.55,1112.25,1114.35,1076.0,1078.6,1079.6,1090.29,3334503,363557069705000.0,146023.0,1856852.0,0.5569,ICICIBANK
2013-02-22,ICICIBANK,EQ,1079.6,1077.05,1099.0,1077.05,1095.0,1092.55,1090.57,2231954,243409150795000.0,104750.0,1229396.0,0.5508,ICICIBANK
2013-02-25,ICICIBANK,EQ,1092.55,1099.0,1101.85,1081.2,1091.95,1093.9,1093.24,2492673,272508202265000.0,104687.0,1595602.0,0.6401000000000001,ICICIBANK
2013-02-26,ICICIBANK,EQ,1093.9,1088.0,1088.85,1052.55,1066.0,1064.0,1065.69,2007909,213981322800000.0,76047.0,1027841.0,0.5119,ICICIBANK
2013-02-27,ICICIBANK,EQ,1064.0,1069.55,1088.95,1069.0,1081.2,1083.15,1080.35,2678122,289330048870000.0,86636.0,1813409.0,0.6770999999999999,ICICIBANK
2013-02-28,ICICIBANK,EQ,1083.15,1092.0,1094.8,1030.0,1048.0,1040.4,1051.7,6804123,715591589445000.0,118669.0,3834101.0,0.5635,ICICIBANK
2013-03-01,ICICIBANK,EQ,1040.4,1055.5,1067.05,1047.55,1056.9,1056.35,1056.87,3467369,366455403245000.0,112946.0,2168726.0,0.6255,ICICIBANK
2013-03-04,ICICIBANK,EQ,1056.35,1054.5,1069.85,1046.7,1061.5,1058.65,1057.83,2995487,316871776615000.0,79143.0,1783814.0,0.5955,ICICIBANK
2013-03-05,ICICIBANK,EQ,1058.65,1070.0,1098.6,1066.35,1090.0,1093.6,1087.16,3827320,416090163320000.0,112615.0,2387948.0,0.6239,ICICIBANK
2013-03-06,ICICIBANK,EQ,1093.6,1108.75,1110.0,1096.0,1109.15,1108.35,1104.23,3635189,401409839075000.0,75441.0,2609006.0,0.7177,ICICIBANK
2013-03-07,ICICIBANK,EQ,1108.35,1102.1,1122.2,1098.0,1119.0,1117.15,1107.65,2489549,275754925195000.0,72217.0,1512639.0,0.6076,ICICIBANK
2013-03-08,ICICIBANK,EQ,1117.15,1119.2,1142.8,1119.2,1139.25,1139.3,1130.79,2870182,324556917645000.0,110825.0,1742271.0,0.6070000000000001,ICICIBANK
2013-03-11,ICICIBANK,EQ,1139.3,1145.7,1151.4,1127.0,1127.1,1131.95,1135.23,2962302,336290110075000.0,83812.0,1966700.0,0.6639,ICICIBANK
2013-03-12,ICICIBANK,EQ,1131.95,1130.0,1137.8,1115.0,1118.5,1123.1,1125.29,2434348,273935477790000.0,61359.0,1467807.0,0.603,ICICIBANK
2013-03-13,ICICIBANK,EQ,1123.1,1113.9,1114.7,1082.7,1084.0,1085.7,1098.13,2677154,293986673205000.0,63495.0,1569685.0,0.5863,ICICIBANK
2013-03-14,ICICIBANK,EQ,1085.7,1087.0,1116.0,1060.0,1109.0,1110.65,1094.11,5977033,653955470200000.0,120562.0,2544170.0,0.4257,ICICIBANK
2013-03-15,ICICIBANK,EQ,1110.65,1101.1,1102.9,1056.0,1068.9,1067.5,1074.45,7092971,762107788860000.0,184548.0,3794481.0,0.535,ICICIBANK
2013-03-18,ICICIBANK,EQ,1067.5,1051.0,1055.7,1035.45,1052.0,1051.4,1045.16,4284502,447797782740000.0,138399.0,2091111.0,0.4881,ICICIBANK
2013-03-19,ICICIBANK,EQ,1051.4,1066.0,1071.9,1021.1,1030.0,1032.6,1047.22,6324299,662293747125000.0,141573.0,2627630.0,0.4155,ICICIBANK
2013-03-20,ICICIBANK,EQ,1032.6,1031.0,1034.75,996.55,1006.6,1001.55,1015.84,3427365,348167063360000.0,92457.0,1385851.0,0.4043,ICICIBANK
2013-03-21,ICICIBANK,EQ,1001.55,1013.6,1059.25,1011.15,1032.3,1035.35,1040.35,6556904,682150397170000.0,169008.0,3589935.0,0.5475,ICICIBANK
2013-03-22,ICICIBANK,EQ,1035.35,1043.0,1049.0,1017.5,1026.85,1028.35,1029.25,3701590,380987154175000.0,136242.0,1963117.0,0.5303,ICICIBANK
2013-03-25,ICICIBANK,EQ,1028.35,1040.35,1048.65,1008.85,1015.0,1012.6,1029.38,2727756,280790460375000.0,72598.0,1293796.0,0.4743,ICICIBANK
2013-03-26,ICICIBANK,EQ,1012.6,1003.35,1027.0,1002.15,1024.9,1020.9,1017.33,2711239,275823731190000.0,92838.0,1415289.0,0.522,ICICIBANK
2013-03-28,ICICIBANK,EQ,1020.9,1025.05,1056.35,1006.1,1050.15,1045.2,1025.66,5580113,572327559125000.0,153345.0,3132590.0,0.5614,ICICIBANK
2013-04-01,ICICIBANK,EQ,1045.2,1057.0,1060.0,1038.5,1050.0,1051.55,1049.7,2076153,217932825860000.0,76301.0,985375.0,0.4746,ICICIBANK
2013-04-02,ICICIBANK,EQ,1051.55,1052.7,1054.05,1039.15,1046.65,1046.9,1046.79,1545246,161755543910000.0,51045.0,681437.0,0.441,ICICIBANK
2013-04-03,ICICIBANK,EQ,1046.9,1049.05,1062.75,1025.3,1028.3,1031.4,1048.01,2575077,269871487980000.03,97338.0,1144387.0,0.4443999999999999,ICICIBANK
2013-04-04,ICICIBANK,EQ,1031.4,1018.75,1023.0,1002.6,1008.8,1008.8,1012.26,3430213,347227093415000.0,101721.0,1950192.0,0.5685,ICICIBANK
2013-04-05,ICICIBANK,EQ,1008.8,1008.8,1008.8,985.0,996.0,998.15,995.8,5239768,521777089915000.0,118215.0,2706876.0,0.5166,ICICIBANK
2013-04-08,ICICIBANK,EQ,998.15,994.7,1005.1,987.3,990.15,989.1,996.82,2200987,219399752995000.0,48393.0,1033020.0,0.4693,ICICIBANK
2013-04-09,ICICIBANK,EQ,989.1,996.55,1019.75,983.2,984.9,990.05,1001.23,3800216,380489236735000.0,93659.0,2004417.0,0.5274,ICICIBANK
2013-04-10,ICICIBANK,EQ,990.05,997.55,1007.3,981.7,1006.4,1004.3,993.59,4126184,409975350100000.0,112540.0,2049789.0,0.4968,ICICIBANK
2013-04-11,ICICIBANK,EQ,1004.3,1024.9,1049.0,1024.25,1039.0,1040.2,1035.25,5487039,568044309745000.0,132630.0,3498950.0,0.6377,ICICIBANK
2013-04-12,ICICIBANK,EQ,1040.2,1031.1,1050.9,1026.3,1042.2,1045.35,1040.42,2027922,210988401100000.0,57181.0,911735.0,0.4496,ICICIBANK
2013-04-15,ICICIBANK,EQ,1045.35,1037.5,1068.9,1031.5,1045.0,1047.1,1052.88,3806541,400781752140000.0,122959.0,2138208.0,0.5617,ICICIBANK
2013-04-16,ICICIBANK,EQ,1047.1,1045.0,1085.0,1044.4,1072.3,1078.9,1072.81,5760292,617969611840000.0,154438.0,3724228.0,0.6465000000000001,ICICIBANK
2013-04-17,ICICIBANK,EQ,1078.9,1081.1,1111.55,1081.1,1094.0,1097.65,1097.86,4869110,534560973510000.06,163126.0,2986483.0,0.6134000000000001,ICICIBANK
2013-04-18,ICICIBANK,EQ,1097.65,1082.0,1127.2,1082.0,1122.0,1122.65,1110.43,3815721,423707752870000.0,141340.0,2064620.0,0.5411,ICICIBANK
2013-04-22,ICICIBANK,EQ,1122.65,1125.2,1159.7,1116.45,1156.8,1148.45,1136.13,3606757,409775983225000.0,163805.0,2160302.0,0.599,ICICIBANK
2013-04-23,ICICIBANK,EQ,1148.45,1150.0,1164.9,1124.65,1162.5,1161.3,1142.53,4083221,466521381545000.0,110405.0,2305457.0,0.5646,ICICIBANK
2013-04-25,ICICIBANK,EQ,1161.3,1170.1,1188.0,1162.0,1174.0,1177.35,1176.27,6213700,730899228505000.0,118540.0,3810844.0,0.6133,ICICIBANK
2013-04-26,ICICIBANK,EQ,1177.35,1172.5,1188.8,1125.0,1142.2,1144.5,1154.1,7067070,815610476785000.0,209902.0,2172754.0,0.3074,ICICIBANK
2013-04-29,ICICIBANK,EQ,1144.5,1150.1,1160.0,1133.5,1149.0,1153.2,1147.05,2201586,252533399260000.0,60905.0,827475.0,0.3759,ICICIBANK
2013-04-30,ICICIBANK,EQ,1153.2,1157.5,1172.0,1142.1,1160.0,1163.65,1158.23,2970462,344047820315000.0,97336.0,1463971.0,0.4928,ICICIBANK
2013-05-02,ICICIBANK,EQ,1163.65,1160.2,1187.0,1160.0,1171.0,1171.7,1175.98,2773309,326134771915000.0,118780.0,1689881.0,0.6093000000000001,ICICIBANK
2013-05-03,ICICIBANK,EQ,1171.7,1167.65,1170.0,1121.9,1130.0,1129.95,1145.62,3968809,454676508180000.0,116885.0,1833050.0,0.4619,ICICIBANK
2013-05-06,ICICIBANK,EQ,1129.95,1127.5,1149.0,1109.25,1148.05,1142.65,1127.99,2474193,279086460900000.0,68418.0,953819.0,0.3854999999999999,ICICIBANK
2013-05-07,ICICIBANK,EQ,1142.65,1143.0,1172.0,1142.0,1162.05,1163.95,1162.98,2927310,340440551905000.0,85540.0,1585514.0,0.5416,ICICIBANK
2013-05-08,ICICIBANK,EQ,1163.95,1170.0,1175.8,1145.6,1160.15,1157.95,1159.2,2384092,276363295450000.0,84259.0,1201752.0,0.5041,ICICIBANK
2013-05-09,ICICIBANK,EQ,1157.95,1160.0,1165.15,1143.8,1154.0,1152.65,1155.04,1576896,182137809485000.0,50974.0,557335.0,0.3534,ICICIBANK
2013-05-10,ICICIBANK,EQ,1152.65,1153.0,1169.9,1150.35,1165.0,1165.35,1161.46,1943972,225783669625000.0,68933.0,775104.0,0.3987,ICICIBANK
2013-05-11,ICICIBANK,EQ,1165.35,1161.0,1172.0,1161.0,1171.6,1167.95,1167.09,81459,9507000050000.0,2595.0,25042.0,0.3074,ICICIBANK
2013-05-13,ICICIBANK,EQ,1167.95,1161.0,1176.5,1145.25,1148.8,1148.8,1161.9,1906192,221479695710000.0,61164.0,698648.0,0.3665,ICICIBANK
2013-05-14,ICICIBANK,EQ,1148.8,1153.0,1166.55,1141.9,1148.85,1147.45,1153.7,2072439,239096906740000.0,79915.0,937441.0,0.4523,ICICIBANK
2013-05-15,ICICIBANK,EQ,1147.45,1152.95,1198.8,1152.0,1190.8,1191.25,1180.4,3595169,424372538800000.0,91768.0,1932719.0,0.5376,ICICIBANK
2013-05-16,ICICIBANK,EQ,1191.25,1185.0,1219.0,1184.8,1206.15,1207.5,1211.43,3009616,364593276975000.0,78976.0,1650714.0,0.5485,ICICIBANK
2013-05-17,ICICIBANK,EQ,1207.5,1205.1,1236.9,1203.05,1224.95,1230.45,1220.12,2805363,342288192395000.0,83615.0,1318063.0,0.4698,ICICIBANK
2013-05-20,ICICIBANK,EQ,1230.45,1228.95,1234.4,1203.6,1210.6,1209.8,1220.29,2740521,334422104915000.0,71802.0,1657090.0,0.6047,ICICIBANK
2013-05-21,ICICIBANK,EQ,1209.8,1209.8,1236.2,1202.2,1210.2,1211.0,1217.62,2496559,303985061060000.0,85139.0,1042070.0,0.4174,ICICIBANK
2013-05-22,ICICIBANK,EQ,1211.0,1215.0,1227.0,1204.45,1212.0,1210.1,1216.4,2647409,322030229105000.0,68454.0,1444287.0,0.5455,ICICIBANK
2013-05-23,ICICIBANK,EQ,1210.1,1200.0,1206.4,1162.25,1178.0,1172.3,1177.92,3356824,395408064380000.0,110755.0,1754425.0,0.5226,ICICIBANK
2013-05-24,ICICIBANK,EQ,1172.3,1186.4,1210.7,1177.7,1204.0,1204.15,1195.64,2564909,306670355425000.0,73535.0,1254355.0,0.489,ICICIBANK
2013-05-27,ICICIBANK,EQ,1204.15,1204.0,1225.0,1194.8,1216.2,1219.4,1210.01,2488660,301129897610000.0,101673.0,1369375.0,0.5502,ICICIBANK
2013-05-28,ICICIBANK,EQ,1219.4,1223.5,1238.4,1219.9,1233.05,1231.95,1228.46,2721120,334277514885000.0,90133.0,1535038.0,0.5640999999999999,ICICIBANK
2013-05-29,ICICIBANK,EQ,1231.95,1230.0,1232.5,1208.1,1214.9,1214.9,1218.12,2077135,253019263915000.0,93362.0,1203383.0,0.5793,ICICIBANK
2013-05-30,ICICIBANK,EQ,1214.9,1195.0,1197.45,1172.25,1178.0,1182.8,1183.75,4345037,514344496870000.0,124914.0,2608337.0,0.6003000000000001,ICICIBANK
2013-05-31,ICICIBANK,EQ,1182.8,1181.0,1188.8,1148.0,1148.4,1154.45,1165.48,3307527,385486719275000.0,132460.0,1898245.0,0.5739,ICICIBANK
2013-06-03,ICICIBANK,EQ,1154.45,1150.0,1158.0,1134.65,1146.0,1145.15,1143.9,2472035,282776864865000.0,84539.0,1346666.0,0.5448,ICICIBANK
2013-06-04,ICICIBANK,EQ,1145.15,1150.0,1166.15,1134.7,1138.05,1138.2,1155.17,2328285,268955778715000.0,104227.0,1300667.0,0.5586,ICICIBANK
2013-06-05,ICICIBANK,EQ,1138.2,1139.9,1144.75,1120.0,1136.3,1134.4,1131.65,2721373,307963792630000.0,112686.0,1356490.0,0.4985,ICICIBANK
2013-06-06,ICICIBANK,EQ,1134.4,1128.0,1162.8,1123.05,1157.0,1154.6,1143.09,1869634,213715332755000.0,88835.0,696224.0,0.3724,ICICIBANK
2013-06-07,ICICIBANK,EQ,1154.6,1147.0,1157.8,1138.7,1144.0,1141.7,1147.65,2386724,273911413910000.0,57912.0,1074904.0,0.4504,ICICIBANK
2013-06-10,ICICIBANK,EQ,1141.7,1146.0,1157.8,1109.1,1119.05,1117.8,1124.61,3058713,343985019560000.0,68078.0,1859965.0,0.6081000000000001,ICICIBANK
2013-06-11,ICICIBANK,EQ,1117.8,1107.0,1112.95,1073.3,1075.0,1076.5,1084.19,5804856,629359445435000.0,153738.0,4018760.0,0.6923,ICICIBANK
2013-06-12,ICICIBANK,EQ,1076.5,1070.25,1089.0,1068.8,1084.0,1081.25,1080.23,3267553,352971275590000.0,92106.0,1456468.0,0.4457,ICICIBANK
2013-06-13,ICICIBANK,EQ,1081.25,1070.0,1083.4,1066.0,1068.0,1068.85,1072.65,2667676,286148506325000.0,76144.0,1506533.0,0.5647,ICICIBANK
2013-06-14,ICICIBANK,EQ,1068.85,1086.9,1104.45,1075.0,1102.2,1102.15,1091.21,3570927,389661768215000.0,85700.0,2144962.0,0.6007,ICICIBANK
2013-06-17,ICICIBANK,EQ,1102.15,1100.0,1105.85,1080.1,1103.0,1101.45,1095.55,2646935,289986040465000.0,66029.0,1243013.0,0.4696,ICICIBANK
2013-06-18,ICICIBANK,EQ,1101.45,1096.9,1099.45,1085.05,1092.25,1090.95,1091.78,1902375,207696668350000.0,50538.0,906399.0,0.4765,ICICIBANK
2013-06-19,ICICIBANK,EQ,1090.95,1086.8,1091.0,1078.0,1090.55,1086.7,1083.21,1397823,151414258270000.0,49697.0,645561.0,0.4618,ICICIBANK
2013-06-20,ICICIBANK,EQ,1086.7,1068.0,1068.0,1036.7,1046.0,1046.15,1045.11,4753353,496776397470000.0,262288.0,3357493.0,0.7062999999999999,ICICIBANK
2013-06-21,ICICIBANK,EQ,1046.15,1036.2,1050.0,1026.15,1048.0,1044.85,1038.23,4102600,425943247420000.0,264135.0,2419586.0,0.5898,ICICIBANK
2013-06-24,ICICIBANK,EQ,1044.85,1036.5,1054.0,1029.25,1051.5,1049.15,1044.53,4013007,419171162610000.0,185329.0,2778029.0,0.6923,ICICIBANK
2013-06-25,ICICIBANK,EQ,1049.15,1055.0,1056.5,1028.15,1030.9,1032.85,1038.98,5243037,544742802065000.0,280027.0,3674397.0,0.7008,ICICIBANK
2013-06-26,ICICIBANK,EQ,1032.85,1039.8,1046.8,1021.3,1022.7,1026.15,1037.42,4030180,418099112745000.0,273889.0,2875209.0,0.7134,ICICIBANK
2013-06-27,ICICIBANK,EQ,1026.15,1041.0,1044.0,1025.2,1036.0,1030.55,1031.36,6299890,649748352390000.0,175223.0,3838058.0,0.6092000000000001,ICICIBANK
2013-06-28,ICICIBANK,EQ,1030.55,1048.0,1076.15,1044.0,1067.25,1070.75,1065.06,4841181,515615655435000.06,137058.0,3462833.0,0.7153,ICICIBANK
2013-07-01,ICICIBANK,EQ,1070.75,1062.65,1073.85,1059.0,1068.0,1067.9,1067.05,2145376,228921862040000.0,64837.0,1092855.0,0.5094,ICICIBANK
2013-07-02,ICICIBANK,EQ,1067.9,1070.6,1084.0,1068.65,1080.0,1079.1,1078.07,2880432,310531810290000.0,65487.0,1859188.0,0.6455,ICICIBANK
2013-07-03,ICICIBANK,EQ,1079.1,1061.6,1071.7,1056.2,1063.6,1064.0,1063.42,3368586,358223458105000.0,124138.0,2555695.0,0.7587,ICICIBANK
2013-07-04,ICICIBANK,EQ,1064.0,1064.0,1069.8,1046.2,1065.0,1063.7,1058.22,2941219,311244368975000.0,90083.0,1635299.0,0.556,ICICIBANK
2013-07-05,ICICIBANK,EQ,1063.7,1074.0,1077.0,1049.05,1051.2,1051.55,1060.9,2891706,306781367375000.0,61420.0,1762931.0,0.6097,ICICIBANK
2013-07-08,ICICIBANK,EQ,1051.55,1034.5,1038.9,1021.1,1030.0,1027.95,1025.87,3520415,361149451420000.0,131351.0,2432477.0,0.691,ICICIBANK
2013-07-09,ICICIBANK,EQ,1027.95,1039.0,1042.0,1025.6,1036.0,1034.35,1032.38,3865335,399049267620000.0,111008.0,2487199.0,0.6435,ICICIBANK
2013-07-10,ICICIBANK,EQ,1034.35,1036.95,1050.0,1035.0,1036.25,1038.55,1041.94,2165606,225644119160000.0,66564.0,1261896.0,0.5827,ICICIBANK
2013-07-11,ICICIBANK,EQ,1038.55,1057.25,1073.65,1049.95,1058.05,1057.95,1060.27,2173086,230406424105000.03,76102.0,1137507.0,0.5235000000000001,ICICIBANK
2013-07-12,ICICIBANK,EQ,1057.95,1068.1,1068.5,1051.5,1063.2,1060.4,1057.87,1997794,211341429595000.0,60653.0,1234630.0,0.618,ICICIBANK
2013-07-15,ICICIBANK,EQ,1060.4,1056.0,1064.4,1050.6,1062.25,1061.05,1058.37,1820035,192627550970000.0,43903.0,986675.0,0.5421,ICICIBANK
2013-07-16,ICICIBANK,EQ,1061.05,1035.0,1036.0,997.1,1001.95,1003.45,1004.26,6406471,643378440830000.0,122934.0,4989991.0,0.7789,ICICIBANK
2013-07-17,ICICIBANK,EQ,1003.45,1008.9,1011.65,968.15,985.85,980.25,984.63,6001926,590968807115000.0,169231.0,4124987.0,0.6873,ICICIBANK
2013-07-18,ICICIBANK,EQ,980.25,980.0,991.55,953.4,983.95,984.45,971.99,7418550,721078485150000.0,154300.0,4757362.0,0.6413,ICICIBANK
2013-07-19,ICICIBANK,EQ,984.45,984.0,988.7,954.3,962.55,959.3,965.04,5418508,522909278880000.0,152599.0,3724505.0,0.6874,ICICIBANK
2013-07-22,ICICIBANK,EQ,959.3,960.0,977.45,956.4,975.0,974.45,971.51,2667063,259107685620000.0,79623.0,1630125.0,0.6112,ICICIBANK
2013-07-23,ICICIBANK,EQ,974.45,990.0,994.15,982.75,990.8,989.65,988.45,3611287,356958342575000.0,113624.0,2515956.0,0.6967,ICICIBANK
2013-07-24,ICICIBANK,EQ,989.65,972.0,972.0,942.75,952.0,951.8,951.69,4640390,441620390160000.06,151045.0,3229807.0,0.696,ICICIBANK
2013-07-25,ICICIBANK,EQ,951.8,941.0,951.95,927.85,936.0,934.85,940.59,5372067,505288931160000.06,124427.0,3882545.0,0.7227,ICICIBANK
2013-07-26,ICICIBANK,EQ,934.85,944.05,951.7,919.35,934.0,931.55,934.11,4507081,421011690055000.0,142905.0,3181573.0,0.7059000000000001,ICICIBANK
2013-07-29,ICICIBANK,EQ,931.55,930.7,940.9,923.1,930.05,928.6,930.51,3100622,288516011005000.0,99979.0,1976303.0,0.6374000000000001,ICICIBANK
2013-07-30,ICICIBANK,EQ,928.6,931.25,944.35,923.0,926.25,926.05,932.04,4250430,396158594315000.0,96177.0,2313665.0,0.5443,ICICIBANK
2013-07-31,ICICIBANK,EQ,926.05,925.0,925.0,892.1,907.2,909.05,903.28,7774893,702291799645000.0,230500.0,4095897.0,0.5268,ICICIBANK
